-16385.078027365762,27714.660317406324,4
-19459.97035166142,23602.45040351033,4
-21140.412707540505,19825.57101845173,4
-18954.39192026686,24302.283296298898,4
-24937.00099829779,19291.759058198142,4
-18635.47722670424,24841.160980749923,4
-16075.665219038208,28583.06936994477,4
-19228.113638504983,22777.417607857613,4
-21907.830793979247,19455.535702973586,4
-18140.098276381123,24887.176405570102,4
-7354.48885535874,14728.072600702131,2
-4918.932942040074,19372.523772877666,2
-11968.251481822872,13059.16173693568,2
-4703.385981440236,18535.565936042636,2
25819.829837811187,-11439.485509114707,12
26900.253132214704,-11458.106815645058,12
26640.250758344053,-11758.777733564051,12
23841.084541112297,-13337.71572045507,10
23899.215622070573,-11461.451891421437,10
21192.509283297673,-8876.15405510269,10
26315.576531285406,-11481.393830856141,12
25880.412058476573,-11429.223511532096,12
26467.363525777062,-11609.709881157607,12
23868.097996439345,-12405.702744859393,10
21332.624609263377,-13617.483678662693,10
21412.69958279144,-9015.992521884236,10
27041.81726890605,-11112.829111999292,12
24990.97831137599,-11420.425778605622,12
26284.531506692765,-11474.036796106624,12
21643.29435197258,-12255.793409612521,10
20278.478177180248,-13732.575049337021,10
23094.03976203902,-9065.392617559684,10
17967.246785480966,-12524.138348445702,10
20547.218619570507,-13733.355726171123,10
24026.940391224063,-9164.255426328878,10
17367.238436433396,-12242.838721061344,10
21205.283542020108,-13653.682927517817,10
24668.872344548836,-10742.96737332765,10
-13387.19670187488,-13942.268113600558,11
-1656.239873716364,-14835.375819676874,11
-25137.50785159061,-12163.485762268261,7
-27828.85751720628,-11550.313690609191,7
-24561.044933030764,-13049.638810411996,7
-23450.2533282188,-13497.650067201454,7
-22539.879779042414,-14056.339923105344,7
-22467.134228719537,-13892.93869954681,7
-22725.5440474594,-13700.071899936283,7
-1038.0295311725129,-12970.209355240158,11
-11476.922909666566,-13771.466583487952,11
-1489.8609908055987,-14866.36607406592,11
-5586.390288807963,-14502.535949728488,11
6849.503752911381,-11158.139948332026,7
7159.391589753303,-11642.828642519875,7
11715.556428708405,-10680.981416961355,7
-22070.722563661588,-13561.336655432628,7
-22122.7795379633,-13204.082099359352,7
-10493.74888582595,-14210.229310672636,7
-10263.730425173253,-14840.705647826182,7
-11564.083014650068,-15771.229851983991,7
-25756.448489481205,-12002.30500571107,7
-24940.535573561527,-12506.736554684554,7
-24581.39666111349,-12926.159104613791,7
-23945.20684192152,-13933.931285159042,7
-24226.899178082484,-14090.15283077912,7
-2694.44693410199,-13298.48480852323,11
-4706.359216726382,-12545.436423994628,11
-8240.113920569907,-14703.095341820219,11
-4420.903932845205,-14282.687611970427,11
7071.993323772127,-10908.425625419335,7
8915.713204200356,-11216.453061781349,7
11370.549467432042,-10854.714109875555,7
-11640.336226829682,-13616.313799907679,7
-6975.182611324799,-14135.817546416432,7
-13333.054469154342,-14896.917169300497,7
-22347.045096354705,-4650.385154343651,7
-21761.547078780448,-8371.933518683589,7
-23973.86748374409,-10402.740303675175,7
-24039.82630202625,-13450.99629767578,7
-25775.96939936884,-13998.749263347998,7
-9970.701859204919,14735.068668491285,2
-13605.979379327873,13084.517440583964,2
-1671.164122864361,-12909.402729772439,11
-13527.015108429814,-14311.57435377454,11
-1585.093165872588,-14971.035544870183,11
8605.993406947468,-9888.698689381854,7
10181.006607475758,-10574.462185224702,7
8706.722545086692,-10754.302651689028,7
-9359.066071551668,-13974.141768398851,7
-7477.933163416031,-13446.164857598877,7
-10751.73845743721,-8526.570320467543,7
-9582.09953624189,15830.67671374797,2
-13525.198408575445,13714.582958407624,2
-4372.256891171556,-13278.766719984033,11
-11956.709683569226,-13704.59073716011,11
-1391.8789932995646,-14853.836587883749,11
-2975.4429212183145,-14864.919590141333,11
-18958.26830055881,29119.895924627264,4
-21446.339774006847,27792.53897291448,4
-18965.878807333873,22826.992910859804,4
-17266.181244573643,22958.69431642968,4
-13912.544352053192,27656.157910437534,4
-13472.543219990775,28324.74636971079,4
-2318.9065196902243,-13035.270319705569,11
-7756.936047459734,-13053.508484441394,11
-5404.769028659379,-14321.143007720479,11
-3355.3149768068824,-14043.932266365311,11
-14373.34301265679,34808.88952448353,4
-15817.13606886636,34997.251792291936,4
27369.661255413826,615.7183836062344,5
31726.674149488375,692.9820537665618,5
34866.19385989106,639.4712008804404,5
31786.917212136814,22.165130364352947,5
34977.22636816418,537.5548369086387,5
-14280.053671725438,27660.636674043984,4
-13637.90204637936,28151.323213683154,4
-17166.16658979159,22711.701156848074,4
-12124.93048568324,29562.768958345187,4
-8538.998020355248,-12755.805602000264,11
-2673.102388689828,-13086.875274886908,11
-11190.957293541496,-14186.139728843205,11
1650.1982339785388,-13868.970882982005,11
-21789.97243182933,25855.737576517746,4
-17438.702650796255,30733.03809544189,4
32110.86659970319,935.4832917733066,5
31500.1082714362,605.1732756127376,5
32905.1095008156,864.2694964192694,5
32506.309434879273,975.3724026261696,5
34480.96368413783,1115.47713981636,5
-15639.19770482308,27675.06989793896,4
-13668.655994646217,30635.028416786492,4
-12758.764733558712,29852.824875324903,4
-10053.845286837255,33187.43653248551,4
-2621.522747423748,-13162.424584965012,11
-11747.83234043788,-13400.736418127122,11
7330.013216109056,-14227.445618237642,11
12073.450341887095,-10887.829077720373,11
37213.55424357973,1221.3018160655122,5
35140.78709445064,1412.1160459533298,5
32189.71947054943,768.184655021963,5
33376.13654462886,1227.5070324958508,5
32673.228976309296,902.2942325033135,5
-13913.31720063966,29821.34242951463,4
-18455.524030279717,24079.603156968336,4
-13803.85194353383,28306.78385530158,4
-12787.98699347333,30710.918716703083,4
-6707.147044314717,-12867.010710730088,11
-6959.305656522298,-13190.861151608975,11
34599.94060646509,792.1187923095379,5
34804.02672078533,1377.2676615263158,5
35811.008407663176,1779.2310579642237,5
34518.90387748829,1547.0082362783473,5
35657.3324990252,1850.9894553145623,5
-17030.378140426972,27560.4613625013,4
-15189.452645650283,30076.629290542878,4
-15589.835626211647,28004.98742255467,4
-12357.963232353699,30990.833998696868,4
-8805.53974812818,39769.826887825315,4
-11537.744753872625,38016.567396076505,4
-12794.450973781695,34435.27810989501,4
8900.521970933256,-9716.435591810186,9
13813.013727416836,-8677.324954470625,9
-8233.661721262908,39965.90742673212,4
-12456.556537318718,34845.446734833684,4
-13855.57889593987,33883.189727983,4
10143.109802436473,-9500.82900319285,9
12639.569406278526,-8259.94513912951,9
-9540.67426547084,39726.15404326784,4
-10948.109286248504,39370.17186430795,4
-21573.4357457301,22652.52824073371,4
4680.985790597373,-11486.500392480744,9
13921.980218697008,-10135.98307932227,9
8843.838058861778,-11103.519090839762,9
17300.115572872088,-8320.067741550658,9
-22834.818023518288,-16850.57777429033,7
-23516.69899636773,-16923.416214675202,7
-22696.8496486144,-16910.320457255144,7
-18267.999959245637,-16113.627616065827,7
-23051.818631585476,-17451.629330125288,7
-21386.133206975177,-17915.678890301973,7
-25316.485146472907,-16404.015265075694,7
-25316.485146472907,-16404.015265075694,7
-24694.48573119162,-16223.954399189535,7
-20768.60500328123,-16236.537058322345,7
36382.61270779938,412.65964238694517,5
46981.52184503535,-2699.905767710049,5
30108.96808033305,216.66348836233163,5
23840.64389002398,-124.98629047929569,5
20754.463932578965,-1465.7476387241188,5
-19440.26086320083,-17089.136519743235,7
-23020.425166527868,-17454.8373729479,7
-21792.45002783176,-17815.227282837895,7
-24951.11164965814,-16845.476622256578,7
-25611.996972503923,-16320.094586756804,7
-22524.249411172266,-16142.446661332662,7
-20312.739734982904,-15816.965788893245,7
39563.12870724791,1023.8656284932551,5
42168.97619247309,-313.09984959968773,5
36898.391531163215,1116.0797801544447,5
33984.453929117946,179.194361295445,5
18740.431294016693,-1143.9601090567687,5
-11620.968025970948,-5756.305070720181,8
-12789.38869383531,-5920.867707031195,8
-7969.233437563833,-7546.524567266546,8
-9452.254299254017,-5906.658130009328,8
-25022.860644585417,-16913.084482027185,7
-22681.556142304355,-16459.8759511908,7
-21354.261151472816,-15781.120873538559,7
-16868.29797811689,-13418.85951211145,7
21201.930526674976,-1851.9275089335324,5
64638.75734188427,1925.8278811724076,5
40072.911910828916,941.0446216782375,5
32262.72707594401,-299.27936675190693,5
18011.56690097248,-2562.124302324481,5
-12237.287652701498,-5825.980221761082,8
-13524.297668528903,-6291.409895829628,8
49594.260422832245,-14457.987877479258,8
-12267.068903840487,-6751.21264433151,8
24649.981968074462,152.53696006703754,5
53963.78731642719,937.0187153927187,5
35078.7310712166,-432.17742277080566,5
33410.612473900896,-137.3508467340166,5
24909.017089966674,-261.32861059300416,5
-48936.12101600488,-19824.862251137693,6
-49071.113844347616,-19716.572692575188,6
-48323.218751665874,-18916.85473914683,6
-45479.863167612406,-17243.918252725838,6
-10991.735424238579,-5465.772120932258,8
-14097.544701458066,-6580.363587032982,8
-11117.253981415453,-8423.18789250988,8
-13298.368558885446,-5999.592710749434,8
36733.3269646799,1335.335513386588,5
45978.28932301674,1721.8657101816639,5
39121.071244613115,1672.2266906818938,5
40869.192620145994,1754.2526785258817,5
31597.5650853978,-358.1489406247806,5
-48651.21458608473,-19783.27373642942,6
-48949.77216457054,-19846.584553631827,6
-47727.364347448405,-18556.289505305867,6
-45106.44133951158,-16974.69525104366,6
-8155.103954653916,-5290.674302956005,8
-11639.090307020704,-5318.115816273756,8
-9681.37037122095,-6382.741779401609,8
-13508.06381612139,-6326.861783082113,8
-48451.454573600626,-19617.128651711624,6
-48753.670933006906,-19603.071197773923,6
-47593.27423227335,-18392.800569799623,6
-44168.59974130373,-16409.49023340116,6
-5013.54460045141,-17359.093256584732,9
-4298.515034025466,-17178.206134369375,9
1586.204602911225,-16690.84854689415,9
4842.192363690463,-15854.951926674828,9
-1109.4900839184877,-16674.246234978415,9
-46782.578538342685,-18466.08260627774,6
-47676.37494263513,-18888.482085564374,6
-45936.37459774565,-17022.32212681178,6
-43710.21988292356,-15712.708916941407,6
-4390.608331907175,-16866.04886735684,9
-9489.33932121055,-17492.435829650018,9
-2550.5360998114056,-16600.28285359562,9
-378.37442986803865,-16281.765299947867,9
-1284.5813144728595,-16780.88209008999,9
28600.939254720644,-13009.413094909254,10
30801.740027818647,-11171.247683777168,10
30270.56262673267,-10830.000726172331,10
26126.661290626125,-11619.637346569089,10
-16286.75580314434,27408.46285573645,4
-21444.31266708832,19435.54372878376,4
-15129.539103849484,26699.733566525738,4
-2736.8467330852945,-16716.693206871176,9
-10238.82455403201,-17638.506360846535,9
-2873.1398136114217,-16619.478926150307,9
5175.1611185936745,-15747.23471360351,9
2640.664849432901,-16123.329778636817,9
-2709.595575898175,-15291.35263453716,12
-5299.0064389553045,-15065.785057820329,12
-21692.238451811158,-17106.704613965405,12
25816.206253509277,-13245.373117496838,10
35154.53237463003,-11279.843252793507,10
35168.74349680333,-10965.76545667877,10
23548.999478737012,-11973.177618795406,10
-14685.021837389964,26898.62445353118,4
-22487.87806086729,18398.63139072169,4
-11480.594722145586,30139.567481140668,4
40579.408025235374,-6787.5147180032345,12
39343.37789933002,-6479.909649176083,12
45193.52009266034,-7809.521234052675,12
-2376.605050332373,-17106.68588799647,9
-7699.6900177666375,-17096.649061846198,9
-86.90112894542285,-15988.204901825115,9
9287.665418740087,-15610.993067018275,9
2637.3575832756815,-15749.885728187286,9
-16890.827716167176,-18395.54721342308,12
-20042.835201390808,-18384.61485103434,12
-19835.939203142458,-18492.25267122697,12
-2748.0303481123406,-15111.958222549774,12
-17878.813748047796,-17634.394970736437,12
-29036.667349986103,-18849.547136359073,12
24208.9822449621,-12993.018304477806,10
34089.19790043146,-11189.195911981562,10
32563.16319033596,-11744.131888692305,10
23947.92832972375,-12262.607170245717,10
-14949.309201429636,27568.360485638525,4
-19297.659674932256,22353.758493411002,4
-12438.395534846497,30102.155329303714,4
39294.59219695917,-6616.149702683572,12
42042.48378655282,-6609.4859574052725,12
44738.9064103819,-7463.445778260778,12
-12424.751758395198,-18449.382244309007,12
-19726.276834372085,-18437.459848030532,12
-7897.274337403815,-16624.53304461267,12
-3593.722214317667,-15038.059984658055,12
-21510.455812306587,-17750.459836254937,12
-26398.896785149827,-17825.704717690438,12
133095.43594390192,-22961.544066833423,8
132220.12786748243,-22825.209588899437,8
27206.74508547212,-12732.519009748672,10
34303.17255609184,-11872.10425295587,10
34819.275779636344,-11286.637108713783,10
26052.83817746647,-11825.511601998009,10
41417.76316440694,-7484.746987982878,12
48799.78159658453,-7520.482076813506,12
44082.78401125763,-6576.779309833191,12
-17916.760917953845,-18443.849038431897,12
-20481.220732060614,-18331.118439711434,12
10618.30145414736,-14488.78484084156,12
132997.3962650632,-22870.123455189037,8
132782.95435494068,-22703.34708351374,8
27209.11970845311,-12607.80798584142,10
29931.34355616958,-12696.899021374646,10
31438.040355574438,-11752.817111265582,10
29602.613483073615,-10990.699140241353,10
-16626.6229586892,-13963.16781332353,7
-16626.6229586892,-13963.16781332353,7
23068.906452732073,-13079.267225110116,10
29476.89939626814,-12693.163672025934,10
32562.134957600196,-10743.34625371298,10
31602.5296641613,-10664.61983418991,10
-15987.319022538399,-13621.46163367145,7
-15987.319022538399,-13621.46163367145,7
195493.44944353748,-17129.925303061395,8
188625.78821687447,-22405.87304173283,8
214367.34087988536,-21081.460721468527,8
19987.223282293664,-13935.17208124391,10
27870.74640200847,-12806.007853763347,10
34278.234304100675,-10897.710337446128,10
31049.308112477014,-11148.981489700294,10
226624.0478859975,-20942.316608456702,8
219685.55614741522,-17886.363133820127,8
217052.01133607325,-23965.99560414582,8
21437.837346905602,-12176.797193672804,10
25227.385444521668,-12285.131184748776,10
35019.56386103946,-9921.732149942884,10
33011.547257881044,-7310.179568624581,10
227810.85046804923,-21484.077914273505,8
239923.36942554024,-24212.1511333846,8
238443.76587017812,-23723.7031113692,8
214543.0938690926,-21668.413544674553,8
208093.63519339613,-13877.860326492402,8
27398.646160432665,-11234.165005191358,10
25639.606841834542,-11809.645252058695,10
34437.80470306304,-11225.792977258134,10
37032.415463315025,-7684.474343745018,10
241113.8998724419,-25441.44547669573,8
287621.8165387003,-23417.273005661184,8
26116.07804464049,-11850.077140908192,10
23063.107775637418,-11901.410462001131,10
29618.414109187055,-11918.964947742534,10
31126.05392897961,-7605.857809005348,10
24076.106263512258,-11467.00968745504,10
22601.84768252886,-12249.250796034237,10
25630.903097214552,-12285.748456380612,10
29902.472435643176,-9099.577964298003,10
11055.860857004627,25973.67344766955,2
10733.154951073633,26701.54629000716,2
9449.706397143267,24187.12365989404,2
20654.50203111603,-10951.411633809292,10
24974.167996729124,-11790.519995665578,10
25360.11284424309,-11903.44802145877,10
33035.2470194807,-9084.215741455611,10
11264.981467932808,26432.885398647468,2
12818.463025019208,23810.999914452095,2
10663.167043562367,23083.635056712657,2
11205.253600338197,21938.297607881683,2
13234.634859705931,20844.392882917884,2
13776.377200184263,26033.800644245115,2
-28405.069375393145,-17743.43209630569,12
-26684.861388494544,-17623.798424461696,12
-26946.696379482244,-17571.94772282959,12
-27517.48408284682,-17787.36267682749,12
-25078.833555207962,-8181.679406736745,7
-21733.253887872335,-10342.936751476966,7
-10172.578680355184,-4267.71906840107,7
50816.06522803164,25631.040736599,8
51769.307548028904,26190.936108092443,8
51439.73792345315,26038.380359577208,8
-28082.30799260708,-17794.56952812508,12
-28216.28726372642,-17840.32910154634,12
-27301.695661859838,-17408.395297806794,12
-27057.217826757536,-17431.716882449167,12
-25720.373238600696,-10913.6686387891,7
-23065.12908939734,-11347.011278859127,7
-14110.500099108718,-6770.321729175014,7
47692.563146498185,24243.556282527243,8
51946.85960695296,26122.62452827712,8
51883.40181913949,26064.760042369577,8
-27933.3441066947,-17801.655035144864,12
-27995.95206823703,-17728.037414391907,12
-29901.54505373101,-17878.91757961478,12
-29284.46607985618,-17668.28173826901,12
-23984.236758393738,-9805.828576650749,7
-22694.26299160767,-10750.83922169475,7
-17343.47343986325,-10791.54145841028,7
194244.61537462915,-22270.264864444584,8
189903.02676745603,-22066.876459812553,8
187655.10901989878,-21977.83678082296,8
47218.47068152913,24541.98131544748,8
51548.677427636314,25940.57640810358,8
51899.451536996145,25984.25200504711,8
-28518.746435827255,-17788.913936135174,12
-27460.63246486041,-17732.689502808375,12
-29932.914244324467,-17824.460233114296,12
-29821.123460001963,-17626.736469868203,12
193980.2727296187,-22097.539917067097,8
187848.3701242998,-22362.88566251138,8
184671.67498869952,-21435.464735238103,8
-2468.5189851083283,-15739.922917471229,12
557.3553267644793,-15230.456527173907,12
-220.78051917999167,-14885.956821706544,12
190412.05177101353,-22584.346810348376,8
187762.9410696561,-22049.42851590154,8
181345.61727966808,-21577.056884903042,8
-5551.357748829546,-16926.101608386834,12
-3319.2391299502174,-15966.569767432238,12
-2625.134824560126,-15918.686162951832,12
-9899.50127024694,-17210.251727239447,12
-8220.832596727832,-16672.452162679718,12
-8972.53945522141,-16834.14036291366,12
233802.5931891468,-23273.043046113908,8
244752.78419377646,-22514.53222751379,8
238712.9631926582,-23146.61536159818,8
245636.70975253647,-22855.069144225054,8
-17475.85560287024,22909.301212278173,4
-21943.59312634028,16596.141797617853,4
-22382.031373494076,17793.585009182716,4
-14563.50282391895,28412.78726000356,4
-14800.575524267033,24481.27375499338,4
-16037.940670388984,24539.311287104032,4
-19013.621299498973,21804.583100712047,4
-17493.53726404893,24030.212796781416,4
-10191.90131548337,29172.454308179505,4
-16302.701574397603,23947.644657646004,4
-15767.389741632893,23671.47748524551,4
-11587.48548993926,28611.909580784784,4
40739.371854260426,-20880.86036190939,13
44189.14635429,-16182.334630419093,13
-15972.922100859158,23411.170168621742,4
-14499.32918179306,28726.87096513854,4
-18713.03790850958,23102.94160469889,4
-19525.16995633843,21533.861729052795,4
-16779.565945423496,23173.36729294336,4
-18324.256225783898,23038.01903159241,4
-11704.99982145228,29566.376701135334,4
-10880.78544357636,30367.709015620607,4
-18182.832262926087,-19695.386746119395,13
-18182.832262926087,-19695.386746119395,13
8822.213990700971,-19712.13718957403,13
573.4432071694952,4015.997545829993,13
36264.369391414715,-11881.00561956048,9
14619.79210392869,-13576.267873015517,9
9949.81339264426,-14771.993838255443,9
-18186.982743389377,22096.131006146356,4
-21886.488457403608,19647.819500618833,4
-22987.853720274758,17747.02340464344,4
-16773.468900163487,24835.70915494274,4
-18656.328156376232,21793.749308167346,4
-15211.835824537344,25396.085929984634,4
-16207.48449323301,24609.394011225973,4
-6307.078750229312,35822.748192343315,4
68047.68722551863,-19298.738209665084,13
68047.68722551863,-19298.738209665084,13
27145.882450163845,-15706.028140406635,13
26397.467360618753,-12863.197692648102,9
11219.196625335908,-14688.017421755492,9
10134.259123738055,-15411.638413438977,9
-16640.541661101648,22664.621180692633,4
-14102.219105453582,26690.42981209231,4
-16472.399739946104,24787.01348563555,4
-11320.324757765777,29312.12287311529,4
-5264.141266399066,-21748.128224411048,13
-5264.141266399066,-21748.128224411048,13
26509.98307652285,-12316.096456155314,13
13659.361446455836,-14325.27423146632,9
10287.632399830693,-15655.158560816239,9
16040.841127887608,-14504.214253368527,9
69971.87634397452,-15745.209080999632,13
20279.050494923074,-16253.278908920316,13
20279.050494923074,-16253.278908920316,13
-26234.57285335234,-17558.300965098737,13
-19610.044197339612,-8798.34355075246,14
22962.475480407713,-17203.828991532286,13
22962.475480407713,-17203.828991532286,13
-13663.968754617184,-6343.995945509152,14
-9290.070649537878,-4086.8199521477677,14
6400.375651987056,2782.229908225955,14
2986.7928650574895,2222.9342767824846,14
2529.2763539662856,2224.973370506818,14
-18669.91590546952,-8508.851486766223,14
-9037.778459143528,-4747.087357061506,14
5041.193153741793,2013.7342554711622,14
589.0695344265972,2516.446414559891,14
758.089131385847,2259.6045778536363,14
3032.1712532986617,1306.8199967889302,14
-98.8482321990319,104.84890142333367,14
-23484.616443096893,-9495.222924961728,14
-11368.675101411402,-5037.6637111158,14
-8109.47992778469,-1848.6991900932521,14
-4330.69746919511,389.8476916929233,14
-2547.94524618811,1085.786069840623,14
7411.893833859862,2098.9648770444514,14
-5104.751810931003,-2523.424115502427,14
-20340.199987212796,-8950.205066346634,14
4413.68793162405,-55.03393568074555,14
-288.16916407039463,23205.612997058204,2
3216.823427514158,24561.365273417967,2
-300.54458829040794,19675.988028443935,2
6759.6207351970825,18029.970373166598,2
7411.973560659628,19476.74203568754,2
8654.810558576673,19694.745191986996,2
11689.411296409831,19522.82171547758,2
-7203.814158411199,-2640.09227802301,14
-11656.176888392454,-4815.891434958244,14
-5965.824851889692,258.92675796094363,14
-4039.000230822517,160.53349445012142,14
-3303.046422688637,-16.41975321140085,14
-217.2317756494351,-327.41130399064275,14
-7598.683979948999,-3730.3531862108125,14
-6345.7554534108485,-4119.852904758614,14
6485.12279106722,1980.4873464834918,14
4216.130924994626,3579.1256661987413,14
3732.4704761811495,2829.521058313048,14
3794.4909546343592,3524.504691493009,14
-775.9012812105052,26498.772264377476,2
-95.61786518922887,21600.252395544503,2
-1793.261291918178,21833.072313256365,2
6861.576954237101,17797.0459962922,2
2872.4951376708655,16553.238012932186,2
8651.803664373028,21234.425474976782,2
7853.738502550438,18407.650689982976,2
-7946.870322804457,-4541.757530979039,14
-12586.483427877336,-4906.504306846809,14
-12746.170699739023,-4334.316002922522,14
-5834.995905787496,-2413.2719441527547,14
-894.5462759946784,-946.8579353374931,14
1070.4118094228768,4163.771175879926,14
1763.6193787201705,3923.116180958932,14
-326.477168291075,2875.3480016195713,14
-9409.764696037777,-3251.032618574717,14
-17782.993226390143,-7417.736246685044,14
-6990.24584300361,-3971.410478255645,14
5310.3117316231865,1433.5583819406659,14
62.88437386486426,2508.872072480084,14
-343.5289920457784,2630.373379955004,14
1721.1108506966364,2574.8224912725245,14
4595.268931518715,2353.332568191742,14
-1818.7823121746503,18258.409834421804,2
-2937.2159295202314,20823.255034406415,2
-4661.166298230176,19851.248479669677,2
-1548.2827505691698,11896.460127744556,2
-2055.4940409796773,12748.721760519686,2
9005.912471683967,19867.569408454317,2
7790.208841562583,17338.356967906137,2
6369.225031934547,265.35187536056935,14
-4891.620730031873,-2592.5630994931,14
-4905.396987157776,-2296.887971000726,14
-1937.2477479882377,-1501.7647353736038,14
-2081.1965523280915,-1410.5475565220845,14
-6024.917850646091,-2597.330124448979,14
-10617.235389730287,-4305.765491539265,14
-3134.855911062153,499.3745145518785,14
-348.02347487012406,2793.2433352444673,14
6933.011060415989,4132.2010971868785,14
1499.640270459635,3327.5056480761914,14
74.37328629922659,3211.0166298084764,14
-3978.352842303601,711.5244637122105,14
-3469.60882740254,294.5571617210388,14
-3015.925402295094,568.6389019157838,14
-4067.5966322010177,-81.04462159370122,14
-3525.4791252690347,-143.06029807782883,14
130.8783383980845,920.8009976530097,14
-1243.7367112968948,38770.4628215335,1
-640.4317065422298,41134.17196192762,1
195.32215763485016,43464.59725248244,1
884.6338973339565,45196.921741510756,1
3151.8473852239385,16214.551037132254,2
-3161.0299479030964,12009.097103431055,2
5326.436664762826,17311.578061591725,2
6061.305099732634,16765.849545174417,2
-8817.839913567013,-17075.223248627415,9
-2325.915250026458,-15913.658057647368,9
2999.5791326280673,-169.43869989118494,14
-4767.843702055045,-2913.654722156959,14
-2134.0893517204845,-2380.778453471898,14
3492.4799974833745,662.7433167775876,14
1790.364934980912,-58.11695038899235,14
-1635.0471568288892,-1932.1371217536857,14
-2084.857707188184,-1843.0171556586333,14
-2985.2457507367303,-1529.3771274434826,14
-5264.64934215179,-1197.4670668706174,14
867.7335324915427,768.8967608139012,14
-4685.467502436679,-228.08961246513994,14
-820.5136772925497,1937.613681734691,14
